user,avg_login_hour,login_variance,avg_logout_hour,logout_variance,avg_session_hours,max_session_hours,min_session_hours,session_variance,total_logins,working_days,avg_logins_per_day,unique_pcs,primary_pc,primary_pc_percentage,device_switches,night_login_count,offhour_percentage,weekend_logins,weekday_logins,first_login,last_login
DTAA/JDM0083,7.984347826086955,0.0987474926051769,17.033140096618354,0.07282568312129747,9.04844927536232,9.299444444444445,8.772222222222222,0.11797260717912096,345,345,1.0,1,PC-1803,100.0,0,0,54.78260869565217,0,345,2010-01-04 08:00:18,2011-05-13 17:09:58
DTAA/JDM0940,8.489565217391304,0.09245942095366651,18.534685990338165,0.07163943695923218,10.044890499194846,10.309722222222222,9.766944444444444,0.1191688918537746,345,345,1.0,1,PC-0461,100.0,0,0,0.0,0,345,2010-01-04 08:35:35,2011-05-13 18:25:42
DTAA/JDR0685,11.705301204819278,2.0582460546044636,16.950682730923695,2.1555198064068377,5.245342704149932,10.311944444444444,0.002777777777777778,2.7674840146921453,415,345,1.2028985507246377,50,PC-2507,83.13253012048193,138,0,14.93975903614458,0,415,2010-01-04 12:34:09,2011-05-13 17:51:32
DTAA/JFA0081,7.2471980676328505,0.09741594002488556,16.289082125603862,0.07400259279008194,9.042485507246377,9.3125,8.777222222222223,0.12301697670914191,345,345,1.0,1,PC-4328,100.0,0,0,100.0,0,345,2010-01-04 07:08:30,2011-05-13 16:16:42
DTAA/JGB0062,11.684688346883467,2.123322291854029,17.634778681120146,1.636683478463293,5.949539295392954,10.3025,0.051111111111111114,2.5383138757107355,369,345,1.0695652173913044,25,PC-3269,93.4959349593496,48,0,11.38211382113821,0,369,2010-01-04 11:57:11,2011-05-13 18:01:10
DTAA/JGC0775,11.109213759213759,3.7135352266380637,16.58235053235053,4.579975526602656,6.416918509418508,11.295555555555556,0.009722222222222222,2.8099649375800992,407,348,1.1695402298850575,18,PC-2680,95.82309582309583,34,24,28.746928746928745,3,404,2010-01-04 11:12:46,2011-05-13 18:22:24
DTAA/JGS0274,7.492222222222222,0.09770404784186584,17.535410628019324,0.07065150270898173,10.04370692431562,10.310555555555556,9.7725,0.12139459290552321,345,345,1.0,1,PC-4606,100.0,0,0,100.0,0,345,2010-01-04 07:29:27,2011-05-13 17:33:50
DTAA/JHA0404,10.413757183908046,2.1145661504781295,14.443390804597701,2.1898980269455888,4.02966415229885,9.304722222222223,0.0005555555555555556,2.6958080466355634,464,345,1.344927536231884,72,PC-3676,74.35344827586206,229,0,18.96551724137931,0,464,2010-01-04 09:54:57,2011-05-13 15:37:32
DTAA/JHC0703,8.678212290502794,1.1447678650808035,20.296415270018624,1.3923461466924714,11.617946927374303,12.315277777777778,0.05638888888888889,2.167247626512637,358,345,1.03768115942029,11,PC-2149,96.36871508379889,26,0,0.5586592178770949,0,358,2010-01-04 08:29:03,2011-05-13 20:27:57
DTAA/JHD0512,11.98051391862955,3.421246767543833,16.503640256959315,3.9768540603685523,5.036874256483464,10.291666666666666,0.0044444444444444444,3.1073475099552255,467,351,1.3304843304843306,57,PC-2683,82.01284796573876,164,18,8.137044967880087,6,461,2010-01-04 09:17:41,2011-05-13 18:22:31
DTAA/JHM0408,11.643574879227053,1.9322645835428804,16.781159420289853,0.07326332565457183,5.137942834138486,9.299722222222222,2.923888888888889,1.9300112445116886,345,345,1.0,1,PC-2344,100.0,0,0,17.681159420289855,0,345,2010-01-04 12:07:36,2011-05-13 16:47:06
DTAA/JHN0241,10.963194444444445,2.1086776035965817,17.278472222222224,0.0681854473732804,6.315729166666666,10.188888888888888,3.8833333333333333,2.0940361052830005,24,24,1.0,1,PC-2064,100.0,0,0,20.833333333333336,0,24,2010-01-04 11:24:10,2010-02-04 17:13:25
DTAA/JIH0640,8.49830917874396,0.09952020425866617,17.52743961352657,0.07355881676861036,9.028578099838969,9.314444444444444,8.757777777777777,0.12676039343635476,345,345,1.0,1,PC-2393,100.0,0,0,0.0,0,345,2010-01-04 08:28:31,2011-05-13 17:34:06
DTAA/JIP0187,7.9890338164251204,0.09734707985596844,19.037874396135265,0.07259487914136442,11.048910628019323,11.320555555555556,10.761388888888888,0.12051009373694693,345,345,1.0,1,PC-3850,100.0,0,0,52.46376811594203,0,345,2010-01-04 08:08:31,2011-05-13 18:59:15
DTAA/JJB0720,7.492995169082125,0.09937652039617687,17.53,0.0702822842770788,10.0379653784219,10.319166666666666,9.765277777777778,0.11896038305820003,345,345,1.0,1,PC-0305,100.0,0,0,100.0,0,345,2010-01-04 07:37:22,2011-05-13 17:34:31
DTAA/JJR0278,11.450312989045385,2.084507723858793,16.5962441314554,2.240413180584492,5.1460817683881075,10.316944444444445,0.0044444444444444444,2.8674275058201686,426,345,1.2347826086956522,58,PC-1005,80.98591549295774,158,0,17.136150234741784,0,426,2010-01-04 11:28:40,2011-05-13 17:31:50
DTAA/JKW0464,8.501159420289854,0.09592105201310716,18.537632850241547,0.071562258201244,10.037018518518519,10.316666666666666,9.766944444444444,0.12090901861569624,345,345,1.0,1,PC-1764,100.0,0,0,0.0,0,345,2010-01-04 08:28:09,2011-05-13 18:33:43
DTAA/JLC0711,11.947101449275362,1.9485769598082845,17.0387922705314,0.07210155371840987,5.091234299516908,9.307777777777778,2.941666666666667,1.9506015241392884,345,345,1.0,1,PC-3462,100.0,0,0,10.434782608695652,0,345,2010-01-04 13:36:36,2011-05-13 16:59:26
DTAA/JLC0744,8.553764805414552,1.7240939436261362,17.411844331641284,1.8708708213597143,8.858223350253809,10.320277777777777,0.006666666666666667,3.163481911670729,394,345,1.1420289855072463,37,PC-4788,87.56345177664974,98,0,45.431472081218274,0,394,2010-01-04 08:03:55,2011-05-13 18:07:18
DTAA/JLL0301,8.715452261306533,2.7566837189998,17.15309882747069,3.62112298257268,8.859549832495812,10.307222222222222,0.059166666666666666,3.0636630860374305,398,350,1.1371428571428572,26,PC-0807,93.71859296482413,50,14,7.035175879396985,5,393,2010-01-04 08:20:17,2011-05-13 23:40:21
DTAA/JLL0930,8.98657004830918,0.0958101101192539,18.03033816425121,0.07247503563674776,9.043673107890498,9.303888888888888,8.795833333333333,0.1174037445827582,345,345,1.0,1,PC-0035,100.0,0,0,0.0,0,345,2010-01-04 08:55:41,2011-05-13 18:08:24
DTAA/JLM0053,11.956142857142858,2.572586707442133,16.606285714285715,2.579826503700126,4.787546825396825,9.266111111111112,0.018055555555555554,2.235894794028849,350,321,1.0903426791277258,19,PC-1334,94.85714285714286,36,10,3.428571428571429,1,349,2010-01-04 14:11:00,2011-04-07 17:15:47
DTAA/JLV0465,7.977962962962963,0.09498454550844997,17.035740740740742,0.07042802011129833,9.057838477366253,9.293888888888889,8.769166666666667,0.11379310620928672,270,270,1.0,1,PC-1637,100.0,0,0,55.925925925925924,0,270,2010-01-04 07:57:35,2011-01-27 16:55:10
DTAA/JMA0875,8.750821256038646,0.09586139763848284,17.784396135265702,0.07102173474877825,9.034082930756844,9.31638888888889,8.758055555555556,0.12204047872483241,345,345,1.0,1,PC-2941,100.0,0,0,0.0,0,345,2010-01-04 08:44:58,2011-05-13 17:41:34
DTAA/JMC0233,11.454927536231883,1.9006288576385078,16.528599033816427,0.07358792530708921,5.0739347826086965,9.291666666666666,2.8775,1.90019738163678,345,345,1.0,1,PC-0805,100.0,0,0,17.101449275362317,0,345,2010-01-04 13:15:41,2011-05-13 16:29:01
DTAA/JMM0759,12.60738592420727,3.7073412014260403,15.103209590100542,4.3183594161055545,3.776855503995875,11.222222222222221,0.035277777777777776,2.1723555208103686,431,354,1.2175141242937852,22,PC-3490,94.89559164733178,44,23,14.849187935034802,8,423,2010-01-04 12:19:47,2011-05-14 00:56:38
DTAA/JMP0200,7.482270531400966,0.09447169290435208,17.532850241545894,0.07006658738240094,10.050756038647345,10.329444444444444,9.805833333333334,0.11361237790836086,345,345,1.0,1,PC-1226,100.0,0,0,100.0,0,345,2010-01-04 07:33:38,2011-05-13 17:34:32
DTAA/JMR0906,7.74632850241546,0.09877830102999431,14.78512077294686,0.07318558872710977,7.039207729468599,7.328055555555555,6.763888888888889,0.12261064207324604,345,345,1.0,1,PC-1037,100.0,0,0,100.0,0,345,2010-01-04 07:44:00,2011-05-13 14:47:59
DTAA/JMR0955,7.735217391304349,0.09384562867946851,15.780579710144927,0.06986965652105744,8.045252818035427,8.32638888888889,7.759444444444444,0.11791236206211142,345,345,1.0,1,PC-1213,100.0,0,0,100.0,0,345,2010-01-04 07:48:20,2011-05-13 15:43:01
DTAA/JMS0793,7.733091787439613,0.09995528528814666,16.786908212560387,0.07178806834908683,9.053907407407406,9.318888888888889,8.77361111111111,0.11950472784184228,345,345,1.0,1,PC-3179,100.0,0,0,100.0,0,345,2010-01-04 07:35:31,2011-05-13 16:49:15
DTAA/JNF0543,10.921603375527425,1.9698736264017267,15.502025316455695,1.6197121364257305,4.579597046413501,9.321111111111112,0.006111111111111111,2.388319094884544,395,345,1.144927536231884,41,PC-1389,87.34177215189874,99,0,17.21518987341772,0,395,2010-01-04 07:00:10,2011-05-13 16:05:21
DTAA/JPP0841,7.996280193236715,0.09385949459730093,18.027391304347827,0.07328546174715676,10.03119645732689,10.322777777777778,9.77,0.11903864445996658,345,345,1.0,1,PC-2761,100.0,0,0,44.34782608695652,0,345,2010-01-04 07:57:03,2011-05-13 18:08:35
DTAA/JQH0724,8.732657004830918,0.09578247674869345,19.783429951690824,0.07264825129026728,11.051134460547505,11.317777777777778,10.771666666666667,0.11906856434794387,345,345,1.0,1,PC-3070,100.0,0,0,0.0,0,345,2010-01-04 08:52:25,2011-05-13 19:54:21
DTAA/JRM0902,7.992361111111111,0.10575004330313602,16.05763888888889,0.08045450099950213,8.064293981481482,8.2575,7.819444444444445,0.14241483266257726,24,24,1.0,1,PC-0517,100.0,0,0,50.0,0,24,2010-01-04 07:53:09,2010-02-04 15:59:49
DTAA/JRP0458,7.745217391304347,0.09307667899165445,17.787536231884058,0.06898266871689747,10.042554750402577,10.294722222222223,9.758888888888889,0.11826431098212757,345,345,1.0,1,PC-4705,100.0,0,0,100.0,0,345,2010-01-04 07:43:35,2011-05-13 17:54:40
DTAA/JSB0493,12.138337924701563,2.1113552415656875,18.260835629017446,1.2942115568711527,6.122497704315885,10.270555555555555,0.07611111111111112,2.411653138226819,363,345,1.0521739130434782,17,PC-2493,95.0413223140496,36,0,0.0,0,363,2010-01-04 13:41:54,2011-05-13 18:35:17
DTAA/JSE0020,11.787538580246915,2.3959213723607298,16.00810185185185,2.5694017122621524,4.386597865226338,9.276944444444444,0.06166666666666667,2.6719748392196316,432,345,1.2521739130434784,57,PC-2745,81.48148148148148,156,3,10.185185185185185,0,432,2010-01-04 12:23:40,2011-05-13 16:57:53
DTAA/JSH0326,11.864685990338165,1.8962044162631835,17.03,0.07248808152947811,5.165376006441224,9.296388888888888,2.924166666666667,1.899461042087407,345,345,1.0,1,PC-4305,100.0,0,0,9.27536231884058,0,345,2010-01-04 12:05:58,2011-05-13 17:07:10
DTAA/JSH0598,7.490096618357487,0.09336511608369555,16.5387922705314,0.07025233913936178,9.04872383252818,9.305,8.769444444444444,0.11282724399621408,345,345,1.0,1,PC-0563,100.0,0,0,100.0,0,345,2010-01-04 07:35:06,2011-05-13 16:30:28
DTAA/JSW0180,12.303591160220993,2.0013078967148434,15.374907918968693,0.7778068191689594,3.070994475138121,7.226944444444444,0.0225,2.055028824780404,362,345,1.0492753623188407,17,PC-2587,95.30386740331491,34,0,0.0,0,362,2010-01-04 14:29:33,2011-05-13 15:36:45
DTAA/JTT0989,11.441975308641975,6.522482842321105,12.797002743484224,6.462516037650093,1.601949702789209,9.303611111111111,0.008333333333333333,3.02079321373474,2430,345,7.043478260869565,866,PC-0989,14.238683127572017,2429,491,62.34567901234568,0,2430,2010-01-04 07:08:27,2011-05-13 18:57:55
DTAA/JWW0076,8.494830917874395,0.09651474334076172,16.536280193236713,0.07107638699368618,8.041548309178744,8.32611111111111,7.795277777777778,0.11570836038084281,345,345,1.0,1,PC-2377,100.0,0,0,0.0,0,345,2010-01-04 08:30:35,2011-05-13 16:38:52
DTAA/JXC0393,12.140250809061488,1.999352089345158,16.536529126213594,1.9354893751567812,4.395776024811219,9.2825,0.002777777777777778,2.484716779704099,412,345,1.1942028985507247,50,PC-2734,83.7378640776699,130,0,0.0,0,412,2010-01-04 12:46:13,2011-05-13 17:16:16
DTAA/JXG0567,7.481062801932367,0.09370788072560923,18.526956521739127,0.07052483923488814,11.045342190016104,11.32611111111111,10.785277777777777,0.11584526450025318,345,345,1.0,1,PC-3192,100.0,0,0,100.0,0,345,2010-01-04 07:29:38,2011-05-13 18:30:05
DTAA/JZO0727,11.598143459915612,2.0817156322915142,15.522320675105483,1.491173632651759,3.9238839662447256,8.29,0.009722222222222222,2.3701020317639956,395,345,1.144927536231884,39,PC-2134,87.34177215189874,99,0,9.873417721518987,0,395,2010-01-04 08:06:55,2011-05-13 16:04:14
DTAA/JZV0159,7.740386473429952,0.09783762888217165,18.78671497584541,0.07381600482957411,11.046092592592592,11.313333333333333,10.766388888888889,0.11974006581277599,345,345,1.0,1,PC-0381,100.0,0,0,100.0,0,345,2010-01-04 07:43:09,2011-05-13 18:51:23
DTAA/KAD0059,11.37629716981132,3.872412532641659,15.198820754716982,4.452525740789375,4.727986111111111,11.568055555555556,0.008055555555555555,2.4521628245145446,424,353,1.2011331444759208,14,PC-4031,96.69811320754717,28,36,32.78301886792453,8,416,2010-01-04 12:28:02,2011-05-13 16:42:37
DTAA/KAG0880,11.215912356321837,2.23199621083338,15.420366379310348,2.2463064817697327,4.204704262452108,9.28888888888889,0.011944444444444445,2.871363186807388,464,345,1.344927536231884,69,PC-4400,74.35344827586206,227,0,20.04310344827586,0,464,2010-01-04 09:43:47,2011-05-13 16:34:04
DTAA/KBB0983,8.498695652173913,0.09683662116545438,18.538695652173914,0.07318699588520046,10.039936392914653,10.323611111111111,9.766944444444444,0.121502174222574,345,345,1.0,1,PC-2629,100.0,0,0,0.0,0,345,2010-01-04 08:21:54,2011-05-13 18:28:45
DTAA/KBC0337,7.493091787439613,0.09591009537862046,18.534444444444443,0.07557631003895462,11.041874396135265,11.294444444444444,10.766388888888889,0.11933893642960533,345,345,1.0,1,PC-1303,100.0,0,0,100.0,0,345,2010-01-04 07:26:39,2011-05-13 18:34:35
DTAA/KBC0788,8.24415458937198,0.0983822729961585,19.275942028985508,0.07081992478018626,11.031798711755235,11.305833333333334,10.770277777777778,0.11635062209009907,345,345,1.0,1,PC-1243,100.0,0,0,0.0,0,345,2010-01-04 08:13:09,2011-05-13 19:14:06
DTAA/KBP0188,7.249516908212559,0.09775297692077216,15.280676328502414,0.07304864514513856,8.031632045088568,8.3225,7.766111111111111,0.12118617885690698,345,345,1.0,1,PC-3087,100.0,0,0,100.0,0,345,2010-01-04 07:23:23,2011-05-13 15:14:44
DTAA/KCH0987,7.247632850241546,0.09661603433618675,17.287971014492754,0.07087770473286406,10.041057165861513,10.331666666666667,9.765555555555556,0.1219329715997576,345,345,1.0,1,PC-0869,100.0,0,0,100.0,0,345,2010-01-04 07:16:18,2011-05-13 17:22:06
DTAA/KCN0107,8.237971014492754,0.0982045165171887,19.281739130434783,0.0731900659544011,11.043477455716586,11.325833333333334,10.77,0.12556931803518914,345,345,1.0,1,PC-2095,100.0,0,0,0.0,0,345,2010-01-04 08:11:51,2011-05-13 19:16:06
DTAA/KDC0928,7.488067632850242,0.10149147091413359,17.536714975845413,0.06896356365237645,10.04877616747182,10.32611111111111,9.775833333333333,0.11834892222831893,345,345,1.0,1,PC-1655,100.0,0,0,100.0,0,345,2010-01-04 07:23:04,2011-05-13 17:30:29
DTAA/KDL0806,11.946688264938807,2.0840653431480645,15.924586033117352,2.2941934075555954,3.977761579073674,9.288611111111111,0.0016666666666666668,2.616371529720598,463,345,1.3420289855072465,73,PC-1649,74.51403887688986,226,0,7.127429805615551,0,463,2010-01-04 11:56:35,2011-05-13 16:57:23
DTAA/KEE0997,11.562955465587045,6.472022951645471,12.62114709851552,6.468633226623271,1.447089968511021,8.3075,0.005833333333333334,2.661650504720303,2470,345,7.159420289855072,917,PC-3083,14.048582995951417,2467,506,54.33198380566802,0,2470,2010-01-04 00:10:37,2011-05-13 23:06:21
DTAA/KEH0055,7.9943961352657,0.09555274520809628,17.031739130434783,0.07294693988542172,9.037183574879226,9.298055555555555,8.786111111111111,0.12501298859605392,345,345,1.0,1,PC-1196,100.0,0,0,46.95652173913044,0,345,2010-01-04 08:01:19,2011-05-13 17:09:36
DTAA/KES0043,8.245024154589371,0.09578592219273123,17.28144927536232,0.07357930528992176,9.036745571658615,9.323611111111111,8.771944444444445,0.12026874224055026,345,345,1.0,1,PC-1638,100.0,0,0,0.0,0,345,2010-01-04 08:06:17,2011-05-13 17:11:41
DTAA/KFF0225,7.989420289855072,0.09696618347133115,20.04256038647343,0.06883148196436649,12.053620772946859,12.320833333333333,11.776388888888889,0.11582544749604065,345,345,1.0,1,PC-0452,100.0,0,0,51.8840579710145,0,345,2010-01-04 08:07:43,2011-05-13 20:03:23
DTAA/KGC0456,7.744444444444444,0.0964513551507808,14.776280193236717,0.07388389223817543,7.031522544283415,7.3261111111111115,6.783888888888889,0.11410293953382886,345,345,1.0,1,PC-4369,100.0,0,0,100.0,0,345,2010-01-04 07:51:54,2011-05-13 14:41:43
DTAA/KGS0398,12.260262529832936,2.66000802643836,18.371996817820207,3.0299961427680415,6.111607000795545,11.309444444444445,0.06666666666666667,3.126827282845205,419,347,1.207492795389049,44,PC-1620,84.24821002386635,132,7,2.863961813842482,2,417,2010-01-04 12:54:06,2011-05-13 19:27:51
DTAA/KIM0617,7.985797101449276,0.0983449148578395,17.041642512077296,0.07107658457472514,9.05644766505636,9.316666666666666,8.76,0.12312564677068008,345,345,1.0,1,PC-3140,100.0,0,0,53.91304347826087,0,345,2010-01-04 08:02:18,2011-05-13 17:01:03
DTAA/KIN0073,8.70302037845706,2.036320753612875,15.627074235807862,2.3227499649719623,6.923915574963611,9.300555555555556,0.006388888888888889,3.708850601615131,458,345,1.327536231884058,69,PC-3757,75.32751091703057,225,0,76.63755458515283,0,458,2010-01-04 07:37:24,2011-05-13 16:45:42
DTAA/KJG0378,8.63123188405797,1.8373894997143219,14.782246376811596,2.0055198041880504,6.151038647342996,8.318888888888889,0.0011111111111111111,3.2888801454702477,460,345,1.3333333333333333,66,PC-4895,75.0,229,0,75.43478260869566,0,460,2010-01-04 07:52:10,2011-05-13 15:50:21
DTAA/KJM0614,11.594637681159421,2.156924521310439,19.03840579710145,0.07237572592195547,7.443926731078904,11.314444444444444,4.961388888888889,2.1559945920439514,345,345,1.0,1,PC-4423,100.0,0,0,12.173913043478262,0,345,2010-01-04 13:22:35,2011-05-13 18:58:25
DTAA/KKC0575,8.729275362318841,0.09563954043277115,17.78487922705314,0.07101283619032239,9.05575845410628,9.32638888888889,8.758888888888889,0.11770374499456539,345,345,1.0,1,PC-1458,100.0,0,0,0.0,0,345,2010-01-04 08:51:57,2011-05-13 17:54:10
DTAA/KKT0039,11.95829694323144,2.1912201440197334,16.76451965065502,2.5619569689114465,4.806107472100922,10.296388888888888,0.006388888888888889,3.0421727044682156,458,345,1.327536231884058,69,PC-4115,75.32751091703057,218,0,7.20524017467249,0,458,2010-01-04 07:53:08,2011-05-13 18:07:12
DTAA/KKW0676,12.109710144927538,1.9564104644485745,18.283623188405798,0.07319035376678634,6.174025764895331,10.261388888888888,3.863611111111111,1.9573699711299668,345,345,1.0,1,PC-4445,100.0,0,0,0.0,0,345,2010-01-04 14:05:00,2011-05-13 18:18:23
DTAA/KKW0945,11.513269054178146,2.063938248759012,17.54072543617998,1.2345321659349877,6.027601775329049,10.273888888888889,0.0016666666666666668,2.3506031233035647,363,345,1.0521739130434782,18,PC-2333,95.0413223140496,36,0,19.834710743801654,0,363,2010-01-04 07:38:18,2011-05-13 17:50:41
DTAA/KLS0717,11.803358522250209,2.073238146838257,17.11112510495382,2.0140113356769254,5.308166806605095,10.284722222222221,0.0475,2.6368236266567853,397,345,1.1507246376811595,52,PC-3136,86.90176322418137,101,0,15.113350125944585,0,397,2010-01-04 07:45:28,2011-05-13 17:44:38
DTAA/KMC0840,7.734347826086958,0.0941254186051377,15.77903381642512,0.07212424109040418,8.044627214170694,8.310555555555556,7.768611111111111,0.12074851826773626,345,345,1.0,1,PC-4658,100.0,0,0,100.0,0,345,2010-01-04 07:54:55,2011-05-13 15:44:09
DTAA/KMG0002,8.489227053140096,0.09370900469311225,20.532415458937198,0.0726258242957819,12.042954911433172,12.306111111111111,11.773888888888889,0.11743628017766448,345,345,1.0,1,PC-4856,100.0,0,0,0.0,0,345,2010-01-04 08:37:13,2011-05-13 20:38:22
DTAA/KMW0755,9.24231884057971,0.09432252716310556,20.279178743961356,0.07152005419124444,11.037595813204508,11.296944444444444,10.767777777777777,0.1169873065881384,345,345,1.0,1,PC-1519,100.0,0,0,0.0,0,345,2010-01-04 09:11:33,2011-05-13 20:23:16
DTAA/KNC0403,8.001739130434784,0.09693395400562256,17.036859903381643,0.07241203354901576,9.035728663446054,9.324444444444444,8.778055555555556,0.12363833698958174,345,345,1.0,1,PC-4475,100.0,0,0,46.95652173913044,0,345,2010-01-04 07:56:31,2011-05-13 17:01:40
DTAA/KNH0719,7.994734299516908,0.09448863766423239,17.032367149758453,0.07686547665697459,9.038031400966183,9.31638888888889,8.775277777777777,0.11642796712738811,345,345,1.0,1,PC-1374,100.0,0,0,48.40579710144928,0,345,2010-01-04 08:00:26,2011-05-13 17:04:18
DTAA/KNJ0633,8.991497584541063,0.09984732568772682,17.034975845410628,0.0703939247905519,8.043650563607086,8.311111111111112,7.7683333333333335,0.1253357427983972,345,345,1.0,1,PC-1466,100.0,0,0,0.0,0,345,2010-01-04 09:06:30,2011-05-13 17:08:57
DTAA/KPB0665,7.983153153153152,0.09539501509280635,17.032792792792794,0.07334944451443214,9.049447447447447,9.324166666666667,8.757777777777777,0.12688991309245126,185,185,1.0,1,PC-4755,100.0,0,0,52.972972972972975,0,185,2010-01-04 07:57:10,2010-09-23 17:09:24
DTAA/KPC0158,6.736859903381642,0.09476593642265657,16.789613526570047,0.07104684244685305,10.052995974235104,10.324722222222222,9.760833333333334,0.12196537137999143,345,345,1.0,1,PC-2342,100.0,0,0,100.0,0,345,2010-01-04 06:42:45,2011-05-13 16:50:56
DTAA/KPS0299,7.993526570048308,0.09312595326319771,16.028840579710145,0.07205641740378604,8.03544927536232,8.298055555555555,7.7619444444444445,0.11316543585236666,345,345,1.0,1,PC-3726,100.0,0,0,50.72463768115942,0,345,2010-01-04 07:53:48,2011-05-13 16:04:53
DTAA/KRC0021,10.829649499284693,2.083916367722476,14.815021459227466,2.3940923731251127,3.9858881735813068,9.319444444444445,0.0033333333333333335,2.6709598033379085,466,345,1.3507246376811595,68,PC-1203,74.0343347639485,234,0,17.59656652360515,0,466,2010-01-04 06:58:01,2011-05-13 16:02:58
DTAA/KRC0455,11.827119883040934,2.1343565287227615,15.860855263157893,2.4452744738096945,4.034179459064328,9.285833333333333,0.0030555555555555557,2.6539364581165343,456,345,1.3217391304347825,73,PC-2286,75.6578947368421,215,0,7.236842105263158,0,456,2010-01-04 08:00:17,2011-05-13 17:02:04
DTAA/KRD0507,11.029033816425121,2.113391311703875,15.534830917874395,0.06971132853090642,4.505916264090177,8.2925,1.8544444444444443,2.1231509901164354,345,345,1.0,1,PC-3424,100.0,0,0,24.347826086956523,0,345,2010-01-04 11:43:30,2011-05-13 15:30:30
DTAA/KSB0673,11.333102493074792,2.1558059223779438,17.548014773776547,1.248352580488873,6.214512927054479,10.28138888888889,0.0011111111111111111,2.391680018668467,361,345,1.046376811594203,17,PC-0847,95.56786703601108,32,0,23.26869806094183,0,361,2010-01-04 07:44:35,2011-05-13 17:49:35
DTAA/KSO0749,7.9912077294685995,0.09139312783820586,16.031545893719805,0.07091042250665733,8.040520128824475,8.3025,7.779166666666667,0.11256688284095821,345,345,1.0,1,PC-0174,100.0,0,0,48.98550724637681,0,345,2010-01-04 08:08:08,2011-05-13 15:55:52
DTAA/KSP0927,9.074937965260546,2.746466993350127,16.472828784119105,3.2707220814988776,7.9938544251447485,9.957222222222223,0.021111111111111112,2.7118382364296076,403,349,1.154727793696275,35,PC-2221,91.3151364764268,70,10,5.707196029776675,4,399,2010-01-04 08:31:10,2011-05-13 17:27:57
DTAA/KSW0597,7.9945410628019316,0.09612144257670806,19.031207729468598,0.07046122280665999,11.036442834138487,11.319722222222222,10.769722222222223,0.11626064452384408,345,345,1.0,1,PC-3787,100.0,0,0,49.85507246376812,0,345,2010-01-04 08:05:22,2011-05-13 19:04:54
DTAA/KTC0285,7.994009661835749,0.09550386525408593,18.032753623188405,0.07269044425037054,10.038457326892111,10.331388888888888,9.755277777777778,0.12058907421157468,345,345,1.0,1,PC-2121,100.0,0,0,50.14492753623189,0,345,2010-01-04 07:53:39,2011-05-13 18:08:36
DTAA/KTM0960,7.991159420289854,0.09476754180093068,17.034830917874395,0.0736211236150318,9.043453301127213,9.306944444444444,8.75388888888889,0.12102227521460006,345,345,1.0,1,PC-0590,100.0,0,0,51.30434782608696,0,345,2010-01-04 08:05:35,2011-05-13 17:07:03
DTAA/KUC0848,8.986183574879226,0.09312142916227417,18.03526570048309,0.07106018347898035,9.048607890499195,9.296111111111111,8.754166666666666,0.11780602709735062,345,345,1.0,1,PC-1155,100.0,0,0,0.0,0,345,2010-01-04 09:06:24,2011-05-13 17:56:29
DTAA/KVH0355,12.144154589371981,2.1082449659604956,17.53806763285024,0.07398190512473614,5.393884057971015,9.261944444444444,2.895277777777778,2.1104500829716146,345,345,1.0,1,PC-0826,100.0,0,0,0.0,0,345,2010-01-04 13:07:40,2011-05-13 17:31:21
DTAA/KYH0920,8.244106280193238,0.09590643475408929,16.29193236714976,0.0722144331354121,8.04751046698873,8.323888888888888,7.776111111111111,0.11507361293630683,345,345,1.0,1,PC-1459,100.0,0,0,0.0,0,345,2010-01-04 08:05:23,2011-05-13 16:21:02
DTAA/LAH0397,8.985893719806763,0.09954214455438398,19.03574879227053,0.07232946632120983,10.049180354267312,10.309166666666666,9.756666666666666,0.12492429713293486,345,345,1.0,1,PC-2632,100.0,0,0,0.0,0,345,2010-01-04 09:09:43,2011-05-13 19:00:55
DTAA/LAH0710,7.987053140096619,0.1006030528120528,18.035314009661835,0.07164169125063859,10.047816425120773,10.309166666666666,9.792222222222222,0.12292527718579888,345,345,1.0,1,PC-3109,100.0,0,0,53.04347826086957,0,345,2010-01-04 08:07:50,2011-05-13 18:07:53
DTAA/LAL0170,7.730434782608696,0.09699775071894357,15.786859903381645,0.07280128536301719,8.056041062801931,8.327777777777778,7.763055555555556,0.12262217735355813,345,345,1.0,1,PC-2598,100.0,0,0,100.0,0,345,2010-01-04 07:43:11,2011-05-13 15:40:02
DTAA/LAM0952,8.98608695652174,0.09938271449870048,18.034927536231883,0.06760389815979,9.048718196457328,9.314444444444444,8.759166666666667,0.1200308674496808,345,345,1.0,1,PC-3449,100.0,0,0,0.0,0,345,2010-01-04 08:59:19,2011-05-13 18:00:22
DTAA/LAT0452,7.488260869565217,0.09382520015086664,19.523091787439615,0.07490156943313261,12.034777777777776,12.319444444444445,11.768611111111111,0.11632408751194506,345,345,1.0,1,PC-0256,100.0,0,0,100.0,0,345,2010-01-04 07:32:54,2011-05-13 19:39:05
DTAA/LAW0437,7.495217391304347,0.09044549206657329,16.53072463768116,0.0716496950456511,9.035528985507245,9.30638888888889,8.775,0.11869362436557049,345,345,1.0,1,PC-4474,100.0,0,0,100.0,0,345,2010-01-04 07:33:06,2011-05-13 16:35:20
