id,date,user,employee_id,pc,url_domain,suspicious_flag,off_hours_flag
H001945,2026-01-29 07:27:50,farah.chatterjee33,EMP0033,PC-ENG-033,linkedin.com,0,0
H001946,2026-01-05 11:34:00,farah.chatterjee33,EMP0033,PC-ENG-033,atlassian.net,0,0
H001947,2026-02-09 19:38:54,farah.chatterjee33,EMP0033,PC-ENG-033,stackoverflow.com,0,0
H001948,2026-01-11 15:54:35,farah.chatterjee33,EMP0033,PC-ENG-033,zoom.us,0,0
H001949,2026-01-02 12:58:44,farah.chatterjee33,EMP0033,PC-ENG-033,office365.com,0,0
H001950,2026-02-08 11:09:37,farah.chatterjee33,EMP0033,PC-ENG-033,stackoverflow.com,0,0
H001951,2026-01-14 15:04:48,farah.chatterjee33,EMP0033,PC-ENG-033,stackoverflow.com,0,0
H001952,2026-01-18 13:10:08,farah.chatterjee33,EMP0033,PC-ENG-033,company-intranet.local,0,0
H001953,2026-02-06 16:55:49,farah.chatterjee33,EMP0033,PC-ENG-033,atlassian.net,0,0
H001954,2026-01-03 14:52:13,farah.chatterjee33,EMP0033,PC-ENG-033,linkedin.com,0,0
H001955,2026-02-13 06:59:30,farah.chatterjee33,EMP0033,PC-ENG-033,linkedin.com,0,0
H001956,2026-01-24 12:22:24,farah.chatterjee33,EMP0033,PC-ENG-033,github.com,0,0
H001957,2026-01-29 09:00:24,farah.chatterjee33,EMP0033,PC-ENG-033,slack.com,0,0
H001958,2026-01-07 06:58:57,farah.chatterjee33,EMP0033,PC-ENG-033,github.com,0,0
H001959,2026-01-27 15:47:08,farah.chatterjee33,EMP0033,PC-ENG-033,company-intranet.local,0,0
H001960,2026-02-11 09:03:24,farah.chatterjee33,EMP0033,PC-ENG-033,google.com,0,0
H001961,2026-01-24 18:27:20,farah.chatterjee33,EMP0033,PC-ENG-033,linkedin.com,0,0
H001962,2026-02-13 07:07:07,farah.chatterjee33,EMP0033,PC-ENG-033,wikipedia.org,0,0
H001963,2026-01-28 05:41:04,farah.chatterjee33,EMP0033,PC-ENG-033,wikipedia.org,0,0
H001964,2026-01-06 17:42:46,farah.chatterjee33,EMP0033,PC-ENG-033,github.com,0,0
H001965,2026-02-12 14:49:14,farah.chatterjee33,EMP0033,PC-ENG-033,google.com,0,0
H001966,2026-02-08 18:12:03,farah.chatterjee33,EMP0033,PC-ENG-033,github.com,0,0
H001967,2026-01-21 10:55:47,farah.chatterjee33,EMP0033,PC-ENG-033,wikipedia.org,0,0
H001968,2026-02-01 13:58:08,farah.chatterjee33,EMP0033,PC-ENG-033,company-intranet.local,0,0
H001969,2026-01-28 15:14:07,farah.chatterjee33,EMP0033,PC-ENG-033,atlassian.net,0,0
H001970,2026-02-12 10:27:35,farah.chatterjee33,EMP0033,PC-ENG-033,wikipedia.org,0,0
H001971,2026-02-14 13:54:52,farah.chatterjee33,EMP0033,PC-ENG-033,office365.com,0,0
H001972,2026-01-02 16:45:24,farah.chatterjee33,EMP0033,PC-ENG-033,office365.com,0,0
H001973,2026-02-06 15:55:35,farah.chatterjee33,EMP0033,PC-ENG-033,company-intranet.local,0,0
H001974,2026-01-19 10:22:10,farah.chatterjee33,EMP0033,PC-ENG-033,office365.com,0,0
H001975,2026-01-05 08:03:53,farah.chatterjee33,EMP0033,PC-ENG-033,stackoverflow.com,0,0
H001976,2026-01-28 00:07:25,farah.chatterjee33,EMP0033,PC-ENG-033,atlassian.net,0,0
H001977,2026-01-07 18:56:35,farah.chatterjee33,EMP0033,PC-ENG-033,company-intranet.local,0,0
H001978,2026-01-17 09:50:51,farah.chatterjee33,EMP0033,PC-ENG-033,slack.com,0,0
H001979,2026-01-03 16:44:04,farah.chatterjee33,EMP0033,PC-ENG-033,google.com,0,0
H001980,2026-02-01 17:16:02,farah.chatterjee33,EMP0033,PC-ENG-033,wikipedia.org,0,0
H001981,2026-01-16 09:36:20,farah.chatterjee33,EMP0033,PC-ENG-033,atlassian.net,0,0
H001982,2026-01-18 13:22:01,farah.chatterjee33,EMP0033,PC-ENG-033,slack.com,0,0
H001983,2026-01-01 13:51:54,farah.chatterjee33,EMP0033,PC-ENG-033,zoom.us,0,0
H001984,2026-01-03 11:08:44,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H001985,2026-01-17 10:27:38,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H001986,2026-01-15 14:40:34,arjun.mehta34,EMP0034,PC-ENG-034,zoom.us,0,0
H001987,2026-02-06 14:31:16,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H001988,2026-02-08 22:05:19,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H001989,2026-02-12 13:01:18,arjun.mehta34,EMP0034,PC-ENG-034,google.com,0,0
H001990,2026-01-23 11:55:41,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H001991,2026-01-28 08:54:12,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H001992,2026-01-19 11:48:24,arjun.mehta34,EMP0034,PC-ENG-034,google.com,0,0
H001993,2026-01-06 16:51:22,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H001994,2026-01-03 07:54:18,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H001995,2026-01-09 12:40:25,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H001996,2026-01-31 22:43:45,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H001997,2026-02-03 10:58:00,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H001998,2026-02-13 10:38:51,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H001999,2026-01-25 07:48:24,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H002000,2026-01-09 15:34:25,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H002001,2026-01-01 15:19:38,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002002,2026-01-09 09:25:56,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002003,2026-02-08 17:50:43,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H002004,2026-01-31 14:07:25,arjun.mehta34,EMP0034,PC-ENG-034,zoom.us,0,0
H002005,2026-01-25 08:31:47,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H002006,2026-02-13 09:10:04,arjun.mehta34,EMP0034,PC-ENG-034,zoom.us,0,0
H002007,2026-02-01 19:13:05,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H002008,2026-01-21 08:11:12,arjun.mehta34,EMP0034,PC-ENG-034,zoom.us,0,0
H002009,2026-01-10 10:47:24,arjun.mehta34,EMP0034,PC-ENG-034,company-intranet.local,0,0
H002010,2026-01-01 12:47:53,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002011,2026-02-09 09:24:56,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H002012,2026-01-29 08:23:54,arjun.mehta34,EMP0034,PC-ENG-034,company-intranet.local,0,0
H002013,2026-01-22 15:00:40,arjun.mehta34,EMP0034,PC-ENG-034,zoom.us,0,0
H002014,2026-01-15 10:49:05,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002015,2026-01-08 12:23:58,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H002016,2026-01-02 10:53:39,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002017,2026-01-19 14:15:09,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H002018,2026-01-08 00:05:56,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H002019,2026-02-07 09:16:56,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002020,2026-01-07 15:17:58,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H002021,2026-01-18 16:51:57,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002022,2026-02-01 12:16:44,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002023,2026-02-13 16:29:56,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H002024,2026-02-07 15:09:44,arjun.mehta34,EMP0034,PC-ENG-034,atlassian.net,0,0
H002025,2026-01-03 15:06:59,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H002026,2026-01-28 18:09:14,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H002027,2026-01-14 12:36:55,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002028,2026-01-06 12:41:00,arjun.mehta34,EMP0034,PC-ENG-034,company-intranet.local,0,0
H002029,2026-02-13 13:09:55,arjun.mehta34,EMP0034,PC-ENG-034,atlassian.net,0,0
H002030,2026-01-11 21:22:29,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002031,2026-02-09 15:27:51,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002032,2026-02-13 10:32:30,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H002033,2026-01-19 15:55:22,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H002034,2026-01-27 08:44:19,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002035,2026-02-03 19:09:12,arjun.mehta34,EMP0034,PC-ENG-034,linkedin.com,0,0
H002036,2026-02-10 08:19:18,arjun.mehta34,EMP0034,PC-ENG-034,github.com,0,0
H002037,2026-01-09 13:12:20,arjun.mehta34,EMP0034,PC-ENG-034,office365.com,0,0
H002038,2026-01-05 17:33:43,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002039,2026-01-12 12:21:02,arjun.mehta34,EMP0034,PC-ENG-034,stackoverflow.com,0,0
H002040,2026-01-17 10:14:35,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002041,2026-01-12 12:30:10,arjun.mehta34,EMP0034,PC-ENG-034,company-intranet.local,0,0
H002042,2026-01-17 11:30:27,arjun.mehta34,EMP0034,PC-ENG-034,slack.com,0,0
H002043,2026-01-25 14:34:08,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002044,2026-02-04 20:19:20,arjun.mehta34,EMP0034,PC-ENG-034,wikipedia.org,0,0
H002045,2026-01-29 07:42:08,arjun.mehta34,EMP0034,PC-ENG-034,company-intranet.local,0,0
H002046,2026-01-31 09:04:43,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002047,2026-01-25 12:38:12,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002048,2026-01-24 15:45:08,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002049,2026-01-09 07:41:02,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002050,2026-01-19 14:05:16,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002051,2026-01-15 00:52:07,yusuf.das35,EMP0035,PC-IT -035,company-intranet.local,0,0
H002052,2026-01-25 07:59:18,yusuf.das35,EMP0035,PC-IT -035,zoom.us,0,0
H002053,2026-01-10 13:55:38,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002054,2026-01-20 10:29:19,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002055,2026-01-14 08:38:50,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002056,2026-01-31 07:07:43,yusuf.das35,EMP0035,PC-IT -035,zoom.us,0,0
H002057,2026-01-15 09:15:56,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002058,2026-02-07 18:10:39,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002059,2026-02-09 11:05:01,yusuf.das35,EMP0035,PC-IT -035,company-intranet.local,0,0
H002060,2026-01-14 15:19:14,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002061,2026-01-20 13:31:23,yusuf.das35,EMP0035,PC-IT -035,wikipedia.org,0,0
H002062,2026-02-14 10:35:45,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002063,2026-02-10 06:33:33,yusuf.das35,EMP0035,PC-IT -035,wikipedia.org,0,0
H002064,2026-01-06 16:30:32,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002065,2026-01-04 19:59:51,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002066,2026-01-08 10:37:09,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002067,2026-02-08 09:29:27,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002068,2026-02-02 07:57:18,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002069,2026-01-03 19:13:13,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002070,2026-01-11 08:14:55,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002071,2026-01-21 09:02:59,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002072,2026-01-01 09:13:43,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002073,2026-01-20 14:56:47,yusuf.das35,EMP0035,PC-IT -035,wikipedia.org,0,0
H002074,2026-01-14 15:35:29,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002075,2026-01-30 11:54:31,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002076,2026-01-01 11:14:25,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002077,2026-01-27 16:48:22,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002078,2026-01-01 00:28:24,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002079,2026-01-11 16:35:54,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002080,2026-01-08 16:11:50,yusuf.das35,EMP0035,PC-IT -035,wikipedia.org,0,0
H002081,2026-01-09 07:53:59,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002082,2026-02-02 11:34:10,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002083,2026-02-05 15:48:28,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002084,2026-01-28 09:50:13,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002085,2026-01-14 08:00:58,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002086,2026-01-24 13:53:27,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002087,2026-01-11 14:02:57,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002088,2026-01-26 14:25:02,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002089,2026-02-04 10:14:06,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002090,2026-01-13 09:58:16,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002091,2026-01-22 12:46:17,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002092,2026-02-05 07:33:42,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002093,2026-01-28 10:09:16,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002094,2026-01-08 03:24:47,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002095,2026-01-30 12:05:30,yusuf.das35,EMP0035,PC-IT -035,company-intranet.local,0,0
H002096,2026-01-20 12:46:14,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002097,2026-01-17 13:33:06,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002098,2026-02-14 11:21:37,yusuf.das35,EMP0035,PC-IT -035,zoom.us,0,0
H002099,2026-01-24 14:52:35,yusuf.das35,EMP0035,PC-IT -035,zoom.us,0,0
H002100,2026-02-06 18:10:04,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002101,2026-01-16 12:48:12,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002102,2026-01-14 15:26:12,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002103,2026-01-22 13:11:31,yusuf.das35,EMP0035,PC-IT -035,slack.com,0,0
H002104,2026-01-30 11:31:30,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002105,2026-01-24 13:23:50,yusuf.das35,EMP0035,PC-IT -035,wikipedia.org,0,0
H002106,2026-01-28 06:53:49,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002107,2026-01-06 11:38:04,yusuf.das35,EMP0035,PC-IT -035,google.com,0,0
H002108,2026-01-23 08:52:35,yusuf.das35,EMP0035,PC-IT -035,company-intranet.local,0,0
H002109,2026-02-05 14:51:19,yusuf.das35,EMP0035,PC-IT -035,github.com,0,0
H002110,2026-01-28 15:54:08,yusuf.das35,EMP0035,PC-IT -035,stackoverflow.com,0,0
H002111,2026-01-13 13:00:43,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002112,2026-01-26 07:55:01,yusuf.das35,EMP0035,PC-IT -035,company-intranet.local,0,0
H002113,2026-01-07 07:14:39,yusuf.das35,EMP0035,PC-IT -035,office365.com,0,0
H002114,2026-01-22 09:00:19,yusuf.das35,EMP0035,PC-IT -035,atlassian.net,0,0
H002115,2026-01-12 15:26:16,yusuf.das35,EMP0035,PC-IT -035,linkedin.com,0,0
H002116,2026-01-11 15:16:37,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002117,2026-01-01 07:55:46,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002118,2026-01-26 07:59:24,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002119,2026-01-30 14:01:19,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002120,2026-02-06 19:21:57,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002121,2026-01-15 12:59:01,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002122,2026-01-30 13:36:24,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002123,2026-02-12 09:28:11,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002124,2026-02-07 14:07:02,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002125,2026-01-13 11:27:19,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002126,2026-02-13 08:23:32,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002127,2026-02-06 13:10:57,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002128,2026-01-24 13:30:06,varun.iyer36,EMP0036,PC-R&D-036,zoom.us,0,0
H002129,2026-01-24 17:28:39,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002130,2026-01-11 15:31:29,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002131,2026-01-08 07:21:19,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002132,2026-01-07 16:29:43,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002133,2026-01-14 13:11:46,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002134,2026-01-01 15:37:27,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002135,2026-01-22 11:35:44,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002136,2026-02-11 14:26:48,varun.iyer36,EMP0036,PC-R&D-036,office365.com,0,0
H002137,2026-01-03 18:33:21,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002138,2026-01-31 08:22:32,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002139,2026-01-31 16:52:58,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002140,2026-01-19 16:44:58,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002141,2026-01-27 09:56:31,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002142,2026-01-11 10:09:31,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002143,2026-02-01 14:56:51,varun.iyer36,EMP0036,PC-R&D-036,zoom.us,0,0
H002144,2026-02-08 10:55:51,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002145,2026-01-22 12:41:47,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002146,2026-01-25 13:52:37,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002147,2026-01-29 15:22:22,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002148,2026-01-18 16:58:16,varun.iyer36,EMP0036,PC-R&D-036,zoom.us,0,0
H002149,2026-02-11 03:40:08,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002150,2026-01-02 15:15:28,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002151,2026-01-11 13:00:35,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002152,2026-02-13 16:33:39,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002153,2026-01-21 16:41:39,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002154,2026-01-22 16:15:28,varun.iyer36,EMP0036,PC-R&D-036,zoom.us,0,0
H002155,2026-01-18 12:02:49,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002156,2026-02-03 00:14:34,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002157,2026-01-13 14:23:59,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002158,2026-02-07 08:46:38,varun.iyer36,EMP0036,PC-R&D-036,office365.com,0,0
H002159,2026-01-16 11:24:19,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002160,2026-01-03 14:17:51,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002161,2026-01-31 08:13:03,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002162,2026-01-06 10:46:56,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002163,2026-01-14 08:45:16,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002164,2026-01-21 07:51:47,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002165,2026-01-27 10:14:55,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002166,2026-01-29 13:27:13,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002167,2026-01-19 17:29:17,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002168,2026-01-18 14:50:57,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002169,2026-01-28 15:15:13,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002170,2026-02-01 08:50:36,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002171,2026-01-31 09:21:38,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002172,2026-01-04 14:48:36,varun.iyer36,EMP0036,PC-R&D-036,atlassian.net,0,0
H002173,2026-01-05 05:05:01,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002174,2026-02-10 12:02:30,varun.iyer36,EMP0036,PC-R&D-036,wikipedia.org,0,0
H002175,2026-01-08 14:38:20,varun.iyer36,EMP0036,PC-R&D-036,office365.com,0,0
H002176,2026-01-26 09:33:16,varun.iyer36,EMP0036,PC-R&D-036,google.com,0,0
H002177,2026-01-30 11:40:30,varun.iyer36,EMP0036,PC-R&D-036,stackoverflow.com,0,0
H002178,2026-02-03 08:15:55,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002179,2026-01-28 07:16:13,varun.iyer36,EMP0036,PC-R&D-036,zoom.us,0,0
H002180,2026-01-29 16:23:17,varun.iyer36,EMP0036,PC-R&D-036,linkedin.com,0,0
H002181,2026-02-03 13:54:21,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002182,2026-01-23 14:49:41,varun.iyer36,EMP0036,PC-R&D-036,github.com,0,0
H002183,2026-01-27 03:48:29,varun.iyer36,EMP0036,PC-R&D-036,company-intranet.local,0,0
H002184,2026-01-26 16:30:21,varun.iyer36,EMP0036,PC-R&D-036,slack.com,0,0
H002185,2026-01-31 06:05:40,farah.pillai37,EMP0037,PC-IT -037,wikipedia.org,0,0
H002186,2026-02-13 18:10:38,farah.pillai37,EMP0037,PC-IT -037,github.com,0,0
H002187,2026-01-16 16:25:59,farah.pillai37,EMP0037,PC-IT -037,office365.com,0,0
H002188,2026-01-14 13:08:12,farah.pillai37,EMP0037,PC-IT -037,linkedin.com,0,0
H002189,2026-01-30 09:38:41,farah.pillai37,EMP0037,PC-IT -037,google.com,0,0
H002190,2026-02-03 20:43:06,farah.pillai37,EMP0037,PC-IT -037,stackoverflow.com,0,0
H002191,2026-01-16 12:59:32,farah.pillai37,EMP0037,PC-IT -037,linkedin.com,0,0
H002192,2026-01-01 10:44:32,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002193,2026-02-01 13:48:02,farah.pillai37,EMP0037,PC-IT -037,slack.com,0,0
H002194,2026-02-11 10:56:01,farah.pillai37,EMP0037,PC-IT -037,slack.com,0,0
H002195,2026-01-18 04:02:29,farah.pillai37,EMP0037,PC-IT -037,wikipedia.org,0,0
H002196,2026-01-14 15:43:41,farah.pillai37,EMP0037,PC-IT -037,atlassian.net,0,0
H002197,2026-01-29 12:17:32,farah.pillai37,EMP0037,PC-IT -037,stackoverflow.com,0,0
H002198,2026-01-01 09:33:53,farah.pillai37,EMP0037,PC-IT -037,zoom.us,0,0
H002199,2026-01-30 08:59:55,farah.pillai37,EMP0037,PC-IT -037,zoom.us,0,0
H002200,2026-02-12 09:43:00,farah.pillai37,EMP0037,PC-IT -037,atlassian.net,0,0
H002201,2026-01-17 13:30:11,farah.pillai37,EMP0037,PC-IT -037,wikipedia.org,0,0
H002202,2026-01-04 13:12:07,farah.pillai37,EMP0037,PC-IT -037,linkedin.com,0,0
H002203,2026-02-05 16:32:15,farah.pillai37,EMP0037,PC-IT -037,slack.com,0,0
H002204,2026-01-17 09:05:27,farah.pillai37,EMP0037,PC-IT -037,linkedin.com,0,0
H002205,2026-02-03 10:39:32,farah.pillai37,EMP0037,PC-IT -037,atlassian.net,0,0
H002206,2026-01-17 23:56:02,farah.pillai37,EMP0037,PC-IT -037,wikipedia.org,0,0
H002207,2026-02-05 14:57:20,farah.pillai37,EMP0037,PC-IT -037,google.com,0,0
H002208,2026-01-14 02:11:40,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002209,2026-01-30 13:23:27,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002210,2026-01-22 08:39:39,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002211,2026-01-08 15:10:13,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002212,2026-01-09 13:38:42,farah.pillai37,EMP0037,PC-IT -037,google.com,0,0
H002213,2026-01-26 10:14:01,farah.pillai37,EMP0037,PC-IT -037,google.com,0,0
H002214,2026-01-11 17:22:54,farah.pillai37,EMP0037,PC-IT -037,slack.com,0,0
H002215,2026-01-23 09:00:15,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002216,2026-01-29 13:37:07,farah.pillai37,EMP0037,PC-IT -037,zoom.us,0,0
H002217,2026-01-18 15:53:03,farah.pillai37,EMP0037,PC-IT -037,github.com,0,0
H002218,2026-02-13 11:59:10,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
H002219,2026-01-08 08:40:38,farah.pillai37,EMP0037,PC-IT -037,zoom.us,0,0
H002220,2026-01-14 07:58:20,farah.pillai37,EMP0037,PC-IT -037,company-intranet.local,0,0
