id,date,user,employee_id,pc,filename,activity,sensitive_flag,off_hours_flag
F000502,2026-01-16 14:17:01,vikram.nair27,EMP0027,PC-IT -027,presentation.pptx,Copy,0,0
F000503,2026-02-14 09:14:28,vikram.nair27,EMP0027,PC-IT -027,design_spec.docx,Copy,0,0
F000504,2026-01-10 03:01:54,vikram.nair27,EMP0027,PC-IT -027,merger_plan.docx,Write,1,1
F000505,2026-01-27 23:12:26,vikram.nair27,EMP0027,PC-IT -027,budget.xlsx,Write,0,0
F000506,2026-02-10 17:24:47,vikram.nair27,EMP0027,PC-IT -027,meeting_notes.pdf,Rename,0,0
F000507,2026-01-17 10:59:59,vikram.nair27,EMP0027,PC-IT -027,budget.xlsx,Rename,0,0
F000508,2026-02-04 02:20:55,vikram.nair27,EMP0027,PC-IT -027,customer_pii.csv,Copy,1,1
F000509,2026-02-07 23:34:20,vikram.nair27,EMP0027,PC-IT -027,employee_salaries.xlsx,Copy,1,1
F000510,2026-02-14 12:14:29,vikram.nair27,EMP0027,PC-IT -027,meeting_notes.pdf,Open,0,0
F000511,2026-01-30 12:27:04,vikram.nair27,EMP0027,PC-IT -027,budget.xlsx,Open,0,0
F000512,2026-02-05 14:57:22,vikram.nair27,EMP0027,PC-IT -027,presentation.pptx,Copy,0,0
F000513,2026-01-05 06:46:17,vikram.nair27,EMP0027,PC-IT -027,source_code.py,Rename,0,0
F000514,2026-01-02 12:45:48,vikram.nair27,EMP0027,PC-IT -027,budget.xlsx,Write,0,0
F000515,2026-02-12 11:34:44,tanya.verma28,EMP0028,PC-R&D-028,design_spec.docx,Rename,0,0
F000516,2026-01-22 09:51:56,tanya.verma28,EMP0028,PC-R&D-028,source_code.py,Write,0,0
F000517,2026-01-10 15:43:37,tanya.verma28,EMP0028,PC-R&D-028,meeting_notes.pdf,Open,0,0
F000518,2026-02-09 05:48:22,tanya.verma28,EMP0028,PC-R&D-028,source_code.py,Open,0,0
F000519,2026-01-05 13:33:26,tanya.verma28,EMP0028,PC-R&D-028,design_spec.docx,Copy,0,0
F000520,2026-01-13 09:38:49,tanya.verma28,EMP0028,PC-R&D-028,timesheet.xlsx,Copy,0,0
F000521,2026-01-12 03:59:31,tanya.verma28,EMP0028,PC-R&D-028,design_spec.docx,Open,0,0
F000522,2026-01-22 07:25:36,tanya.verma28,EMP0028,PC-R&D-028,design_spec.docx,Write,0,0
F000523,2026-01-27 10:30:08,tanya.verma28,EMP0028,PC-R&D-028,timesheet.xlsx,Rename,0,0
F000524,2026-01-12 07:22:11,tanya.verma28,EMP0028,PC-R&D-028,design_spec.docx,Write,0,0
F000525,2026-01-17 12:11:16,tanya.verma28,EMP0028,PC-R&D-028,presentation.pptx,Copy,0,0
F000526,2026-01-15 10:41:40,tanya.verma28,EMP0028,PC-R&D-028,report.docx,Rename,0,0
F000527,2026-01-29 15:33:16,tanya.verma28,EMP0028,PC-R&D-028,report.docx,Open,0,0
F000528,2026-02-05 06:23:06,tanya.verma28,EMP0028,PC-R&D-028,budget.xlsx,Open,0,0
F000529,2026-02-03 01:20:24,tanya.verma28,EMP0028,PC-R&D-028,meeting_notes.pdf,Open,0,0
F000530,2026-02-06 13:54:04,tanya.verma28,EMP0028,PC-R&D-028,budget.xlsx,Copy,0,0
F000531,2026-01-12 12:22:06,deepak.bose29,EMP0029,PC-IT -029,timesheet.xlsx,Copy,0,0
F000532,2026-02-08 10:11:57,deepak.bose29,EMP0029,PC-IT -029,presentation.pptx,Copy,0,0
F000533,2026-02-02 08:52:28,deepak.bose29,EMP0029,PC-IT -029,report.docx,Open,0,0
F000534,2026-02-04 17:50:07,deepak.bose29,EMP0029,PC-IT -029,timesheet.xlsx,Rename,0,0
F000535,2026-01-19 07:43:11,deepak.bose29,EMP0029,PC-IT -029,source_code.py,Copy,0,0
F000536,2026-01-07 12:38:09,deepak.bose29,EMP0029,PC-IT -029,source_code.py,Rename,0,0
F000537,2026-01-30 18:35:53,deepak.bose29,EMP0029,PC-IT -029,presentation.pptx,Write,0,0
F000538,2026-01-08 14:04:21,deepak.bose29,EMP0029,PC-IT -029,budget.xlsx,Rename,0,0
F000539,2026-01-10 09:52:31,deepak.bose29,EMP0029,PC-IT -029,budget.xlsx,Write,0,0
F000540,2026-01-03 10:58:58,deepak.bose29,EMP0029,PC-IT -029,presentation.pptx,Open,0,0
F000541,2026-02-03 07:41:20,deepak.bose29,EMP0029,PC-IT -029,source_code.py,Write,0,0
F000542,2026-02-04 13:18:20,deepak.bose29,EMP0029,PC-IT -029,budget.xlsx,Write,0,0
F000543,2026-01-13 09:40:27,deepak.bose29,EMP0029,PC-IT -029,presentation.pptx,Write,0,0
F000544,2026-01-25 07:01:31,deepak.bose29,EMP0029,PC-IT -029,report.docx,Rename,0,0
F000545,2026-02-05 11:24:19,deepak.bose29,EMP0029,PC-IT -029,presentation.pptx,Rename,0,0
F000546,2026-02-13 14:33:53,deepak.bose29,EMP0029,PC-IT -029,report.docx,Copy,0,0
F000547,2026-01-06 09:37:47,deepak.bose29,EMP0029,PC-IT -029,source_code.py,Copy,0,0
F000548,2026-02-11 09:03:34,deepak.bose29,EMP0029,PC-IT -029,report.docx,Open,0,0
F000549,2026-01-20 10:22:34,deepak.bose29,EMP0029,PC-IT -029,report.docx,Write,0,0
F000550,2026-02-02 12:11:32,deepak.bose29,EMP0029,PC-IT -029,meeting_notes.pdf,Open,0,0
F000551,2026-01-14 07:11:57,deepak.bose29,EMP0029,PC-IT -029,budget.xlsx,Rename,0,0
F000552,2026-01-05 14:31:13,deepak.bose29,EMP0029,PC-IT -029,source_code.py,Open,0,0
F000553,2026-01-03 17:13:57,deepak.bose29,EMP0029,PC-IT -029,design_spec.docx,Open,0,0
F000554,2026-01-19 00:15:42,deepak.bose29,EMP0029,PC-IT -029,timesheet.xlsx,Rename,0,0
F000555,2026-01-12 22:52:14,deepak.bose29,EMP0029,PC-IT -029,meeting_notes.pdf,Write,0,0
F000556,2026-01-10 08:15:39,pooja.bhatt30,EMP0030,PC-SAL-030,design_spec.docx,Rename,0,0
F000557,2026-01-28 14:45:55,pooja.bhatt30,EMP0030,PC-SAL-030,design_spec.docx,Rename,0,0
F000558,2026-01-14 18:41:47,pooja.bhatt30,EMP0030,PC-SAL-030,meeting_notes.pdf,Write,0,0
F000559,2026-02-14 01:52:26,pooja.bhatt30,EMP0030,PC-SAL-030,presentation.pptx,Rename,0,0
F000560,2026-01-13 15:31:16,pooja.bhatt30,EMP0030,PC-SAL-030,source_code.py,Open,0,0
F000561,2026-02-10 14:02:44,pooja.bhatt30,EMP0030,PC-SAL-030,timesheet.xlsx,Write,0,0
F000562,2026-01-09 14:14:04,pooja.bhatt30,EMP0030,PC-SAL-030,design_spec.docx,Open,0,0
F000563,2026-01-08 08:50:31,pooja.bhatt30,EMP0030,PC-SAL-030,report.docx,Copy,0,0
F000564,2026-02-04 10:47:16,pooja.bhatt30,EMP0030,PC-SAL-030,design_spec.docx,Write,0,0
F000565,2026-01-19 12:18:54,pooja.bhatt30,EMP0030,PC-SAL-030,source_code.py,Rename,0,0
F000566,2026-01-07 15:25:52,pooja.bhatt30,EMP0030,PC-SAL-030,budget.xlsx,Open,0,0
F000567,2026-01-13 00:30:30,rajesh.sharma31,EMP0031,PC-LEG-031,employee_salaries.xlsx,Copy,1,1
F000568,2026-01-25 01:15:27,rajesh.sharma31,EMP0031,PC-LEG-031,merger_plan.docx,Copy,1,1
F000569,2026-01-10 15:42:59,rajesh.sharma31,EMP0031,PC-LEG-031,source_code.py,Copy,0,0
F000570,2026-01-14 04:00:09,rajesh.sharma31,EMP0031,PC-LEG-031,meeting_notes.pdf,Rename,0,0
F000571,2026-01-12 03:57:41,rajesh.sharma31,EMP0031,PC-LEG-031,employee_salaries.xlsx,Copy,1,1
F000572,2026-01-19 09:40:12,rajesh.sharma31,EMP0031,PC-LEG-031,meeting_notes.pdf,Write,0,0
F000573,2026-01-02 06:15:38,rajesh.sharma31,EMP0031,PC-LEG-031,source_code.py,Rename,0,0
F000574,2026-02-05 05:03:07,rajesh.sharma31,EMP0031,PC-LEG-031,customer_pii.csv,Copy,1,1
F000575,2026-02-04 02:46:59,rajesh.sharma31,EMP0031,PC-LEG-031,source_code_core.zip,Copy,1,1
F000576,2026-01-07 00:00:36,rajesh.sharma31,EMP0031,PC-LEG-031,report.docx,Write,0,0
F000577,2026-02-06 03:48:40,rajesh.sharma31,EMP0031,PC-LEG-031,employee_salaries.xlsx,Copy,1,1
F000578,2026-01-31 13:18:43,rajesh.sharma31,EMP0031,PC-LEG-031,source_code.py,Write,0,0
F000579,2026-01-29 09:31:39,rajesh.sharma31,EMP0031,PC-LEG-031,meeting_notes.pdf,Rename,0,0
F000580,2026-02-10 17:09:29,rajesh.sharma31,EMP0031,PC-LEG-031,source_code.py,Rename,0,0
F000581,2026-01-15 02:24:16,rajesh.sharma31,EMP0031,PC-LEG-031,client_database.csv,Rename,1,1
F000582,2026-01-28 08:29:26,rajesh.sharma31,EMP0031,PC-LEG-031,design_spec.docx,Copy,0,0
F000583,2026-01-26 05:13:25,rajesh.sharma31,EMP0031,PC-LEG-031,server_credentials.txt,Copy,1,1
F000584,2026-01-29 10:23:21,rajesh.sharma31,EMP0031,PC-LEG-031,meeting_notes.pdf,Write,0,0
F000585,2026-01-09 08:13:45,rajesh.sharma31,EMP0031,PC-LEG-031,budget.xlsx,Copy,0,0
F000586,2026-02-12 10:29:35,rajesh.sharma31,EMP0031,PC-LEG-031,timesheet.xlsx,Write,0,0
F000587,2026-01-24 08:09:30,rajesh.sharma31,EMP0031,PC-LEG-031,report.docx,Write,0,0
F000588,2026-01-20 19:55:39,rajesh.sharma31,EMP0031,PC-LEG-031,presentation.pptx,Open,0,0
F000589,2026-01-13 02:42:24,rajesh.sharma31,EMP0031,PC-LEG-031,merger_plan.docx,Copy,1,1
F000590,2026-01-29 03:24:36,rajesh.sharma31,EMP0031,PC-LEG-031,customer_pii.csv,Copy,1,1
F000591,2026-02-13 08:25:36,rajesh.sharma31,EMP0031,PC-LEG-031,timesheet.xlsx,Copy,0,0
F000592,2026-01-27 03:55:47,isha.naidu32,EMP0032,PC-R&D-032,client_database.csv,Copy,1,1
F000593,2026-02-09 13:02:43,isha.naidu32,EMP0032,PC-R&D-032,report.docx,Open,0,0
F000594,2026-01-06 00:21:54,isha.naidu32,EMP0032,PC-R&D-032,employee_salaries.xlsx,Rename,1,1
F000595,2026-01-23 02:13:19,isha.naidu32,EMP0032,PC-R&D-032,employee_salaries.xlsx,Rename,1,1
F000596,2026-01-21 16:30:21,isha.naidu32,EMP0032,PC-R&D-032,design_spec.docx,Copy,0,0
F000597,2026-01-19 02:57:56,isha.naidu32,EMP0032,PC-R&D-032,client_database.csv,Copy,1,1
F000598,2026-02-04 11:35:35,isha.naidu32,EMP0032,PC-R&D-032,design_spec.docx,Write,0,0
F000599,2026-02-14 14:57:15,isha.naidu32,EMP0032,PC-R&D-032,report.docx,Copy,0,0
F000600,2026-01-29 00:08:56,isha.naidu32,EMP0032,PC-R&D-032,server_credentials.txt,Copy,1,1
F000601,2026-01-11 13:52:23,isha.naidu32,EMP0032,PC-R&D-032,presentation.pptx,Copy,0,0
F000602,2026-01-29 20:42:36,isha.naidu32,EMP0032,PC-R&D-032,meeting_notes.pdf,Rename,0,0
F000603,2026-01-06 06:08:39,isha.naidu32,EMP0032,PC-R&D-032,meeting_notes.pdf,Write,0,0
F000604,2026-01-10 03:40:20,isha.naidu32,EMP0032,PC-R&D-032,source_code_core.zip,Copy,1,1
F000605,2026-02-01 22:10:23,isha.naidu32,EMP0032,PC-R&D-032,source_code_core.zip,Copy,1,1
F000606,2026-02-01 10:10:03,farah.chatterjee33,EMP0033,PC-ENG-033,design_spec.docx,Copy,0,0
F000607,2026-02-14 09:28:27,farah.chatterjee33,EMP0033,PC-ENG-033,meeting_notes.pdf,Open,0,0
F000608,2026-01-18 15:48:42,farah.chatterjee33,EMP0033,PC-ENG-033,presentation.pptx,Open,0,0
F000609,2026-01-22 12:08:55,farah.chatterjee33,EMP0033,PC-ENG-033,source_code.py,Open,0,0
F000610,2026-02-06 02:24:12,farah.chatterjee33,EMP0033,PC-ENG-033,presentation.pptx,Write,0,0
F000611,2026-01-25 03:43:17,farah.chatterjee33,EMP0033,PC-ENG-033,design_spec.docx,Write,0,0
F000612,2026-01-22 10:32:54,farah.chatterjee33,EMP0033,PC-ENG-033,timesheet.xlsx,Write,0,0
F000613,2026-01-27 14:08:22,farah.chatterjee33,EMP0033,PC-ENG-033,design_spec.docx,Rename,0,0
F000614,2026-02-05 08:18:17,farah.chatterjee33,EMP0033,PC-ENG-033,report.docx,Write,0,0
F000615,2026-02-12 07:42:58,farah.chatterjee33,EMP0033,PC-ENG-033,meeting_notes.pdf,Open,0,0
F000616,2026-01-09 15:06:15,arjun.mehta34,EMP0034,PC-ENG-034,report.docx,Copy,0,0
F000617,2026-01-24 06:36:51,arjun.mehta34,EMP0034,PC-ENG-034,budget.xlsx,Open,0,0
F000618,2026-01-05 01:00:47,arjun.mehta34,EMP0034,PC-ENG-034,timesheet.xlsx,Rename,0,0
F000619,2026-02-09 06:37:40,arjun.mehta34,EMP0034,PC-ENG-034,timesheet.xlsx,Write,0,0
F000620,2026-02-10 16:50:42,arjun.mehta34,EMP0034,PC-ENG-034,report.docx,Open,0,0
F000621,2026-01-04 14:12:58,arjun.mehta34,EMP0034,PC-ENG-034,design_spec.docx,Open,0,0
F000622,2026-01-12 07:05:00,arjun.mehta34,EMP0034,PC-ENG-034,presentation.pptx,Copy,0,0
F000623,2026-01-14 05:05:24,arjun.mehta34,EMP0034,PC-ENG-034,meeting_notes.pdf,Copy,0,0
F000624,2026-01-31 15:45:31,arjun.mehta34,EMP0034,PC-ENG-034,source_code.py,Copy,0,0
F000625,2026-01-31 09:43:37,arjun.mehta34,EMP0034,PC-ENG-034,timesheet.xlsx,Open,0,0
F000626,2026-01-12 12:05:11,yusuf.das35,EMP0035,PC-IT -035,budget.xlsx,Rename,0,0
F000627,2026-01-10 16:36:12,yusuf.das35,EMP0035,PC-IT -035,design_spec.docx,Open,0,0
F000628,2026-02-14 15:12:11,yusuf.das35,EMP0035,PC-IT -035,timesheet.xlsx,Rename,0,0
F000629,2026-01-15 08:40:53,yusuf.das35,EMP0035,PC-IT -035,source_code.py,Rename,0,0
F000630,2026-02-08 11:40:18,yusuf.das35,EMP0035,PC-IT -035,budget.xlsx,Write,0,0
F000631,2026-01-17 16:47:15,yusuf.das35,EMP0035,PC-IT -035,source_code.py,Open,0,0
F000632,2026-02-11 17:43:16,yusuf.das35,EMP0035,PC-IT -035,meeting_notes.pdf,Copy,0,0
F000633,2026-01-05 06:31:22,yusuf.das35,EMP0035,PC-IT -035,design_spec.docx,Open,0,0
F000634,2026-02-09 15:27:05,yusuf.das35,EMP0035,PC-IT -035,design_spec.docx,Write,0,0
F000635,2026-01-01 21:43:05,yusuf.das35,EMP0035,PC-IT -035,meeting_notes.pdf,Rename,0,0
F000636,2026-02-14 14:43:04,yusuf.das35,EMP0035,PC-IT -035,source_code.py,Rename,0,0
F000637,2026-01-21 11:47:51,yusuf.das35,EMP0035,PC-IT -035,presentation.pptx,Rename,0,0
F000638,2026-02-01 09:31:20,yusuf.das35,EMP0035,PC-IT -035,source_code.py,Copy,0,0
F000639,2026-01-15 13:02:44,yusuf.das35,EMP0035,PC-IT -035,meeting_notes.pdf,Write,0,0
F000640,2026-01-30 16:20:59,yusuf.das35,EMP0035,PC-IT -035,timesheet.xlsx,Write,0,0
F000641,2026-01-30 16:29:28,yusuf.das35,EMP0035,PC-IT -035,budget.xlsx,Copy,0,0
F000642,2026-01-25 11:01:55,yusuf.das35,EMP0035,PC-IT -035,budget.xlsx,Rename,0,0
F000643,2026-01-25 22:40:09,yusuf.das35,EMP0035,PC-IT -035,presentation.pptx,Rename,0,0
F000644,2026-01-01 11:52:42,yusuf.das35,EMP0035,PC-IT -035,budget.xlsx,Copy,0,0
F000645,2026-02-07 19:13:06,yusuf.das35,EMP0035,PC-IT -035,report.docx,Write,0,0
F000646,2026-01-31 08:21:12,yusuf.das35,EMP0035,PC-IT -035,report.docx,Write,0,0
F000647,2026-01-26 08:53:54,yusuf.das35,EMP0035,PC-IT -035,source_code.py,Rename,0,0
F000648,2026-01-15 08:38:46,yusuf.das35,EMP0035,PC-IT -035,presentation.pptx,Write,0,0
F000649,2026-01-28 19:10:31,yusuf.das35,EMP0035,PC-IT -035,design_spec.docx,Open,0,0
F000650,2026-01-07 06:20:45,varun.iyer36,EMP0036,PC-R&D-036,presentation.pptx,Rename,0,0
F000651,2026-01-10 09:31:51,varun.iyer36,EMP0036,PC-R&D-036,budget.xlsx,Write,0,0
F000652,2026-02-01 01:19:40,varun.iyer36,EMP0036,PC-R&D-036,budget.xlsx,Rename,0,0
F000653,2026-02-10 09:39:27,varun.iyer36,EMP0036,PC-R&D-036,source_code.py,Open,0,0
F000654,2026-02-08 07:18:21,varun.iyer36,EMP0036,PC-R&D-036,design_spec.docx,Rename,0,0
F000655,2026-02-14 16:23:36,varun.iyer36,EMP0036,PC-R&D-036,presentation.pptx,Open,0,0
F000656,2026-01-02 11:26:15,varun.iyer36,EMP0036,PC-R&D-036,budget.xlsx,Rename,0,0
F000657,2026-02-14 09:55:57,varun.iyer36,EMP0036,PC-R&D-036,meeting_notes.pdf,Write,0,0
F000658,2026-01-18 12:36:50,varun.iyer36,EMP0036,PC-R&D-036,meeting_notes.pdf,Copy,0,0
F000659,2026-01-09 20:50:40,varun.iyer36,EMP0036,PC-R&D-036,source_code.py,Copy,0,0
F000660,2026-02-07 13:52:52,varun.iyer36,EMP0036,PC-R&D-036,budget.xlsx,Write,0,0
F000661,2026-02-06 11:01:20,varun.iyer36,EMP0036,PC-R&D-036,source_code.py,Open,0,0
F000662,2026-01-25 15:39:20,varun.iyer36,EMP0036,PC-R&D-036,report.docx,Write,0,0
F000663,2026-01-30 13:57:46,varun.iyer36,EMP0036,PC-R&D-036,meeting_notes.pdf,Open,0,0
F000664,2026-01-29 10:12:50,varun.iyer36,EMP0036,PC-R&D-036,timesheet.xlsx,Rename,0,0
F000665,2026-01-10 10:49:03,varun.iyer36,EMP0036,PC-R&D-036,presentation.pptx,Copy,0,0
F000666,2026-01-15 13:20:22,varun.iyer36,EMP0036,PC-R&D-036,timesheet.xlsx,Write,0,0
F000667,2026-02-05 08:17:20,varun.iyer36,EMP0036,PC-R&D-036,presentation.pptx,Rename,0,0
F000668,2026-02-08 16:12:52,varun.iyer36,EMP0036,PC-R&D-036,timesheet.xlsx,Copy,0,0
F000669,2026-02-08 13:18:46,varun.iyer36,EMP0036,PC-R&D-036,report.docx,Copy,0,0
F000670,2026-02-03 15:18:15,varun.iyer36,EMP0036,PC-R&D-036,timesheet.xlsx,Write,0,0
F000671,2026-02-14 15:00:19,farah.pillai37,EMP0037,PC-IT -037,meeting_notes.pdf,Copy,0,0
F000672,2026-01-10 09:01:41,farah.pillai37,EMP0037,PC-IT -037,design_spec.docx,Write,0,0
F000673,2026-01-06 10:49:58,farah.pillai37,EMP0037,PC-IT -037,budget.xlsx,Write,0,0
F000674,2026-02-10 10:10:38,farah.pillai37,EMP0037,PC-IT -037,presentation.pptx,Rename,0,0
F000675,2026-01-07 18:29:17,farah.pillai37,EMP0037,PC-IT -037,budget.xlsx,Write,0,0
F000676,2026-01-19 08:08:20,farah.pillai37,EMP0037,PC-IT -037,report.docx,Open,0,0
F000677,2026-01-04 16:35:30,farah.pillai37,EMP0037,PC-IT -037,meeting_notes.pdf,Copy,0,0
F000678,2026-01-21 16:24:35,farah.pillai37,EMP0037,PC-IT -037,report.docx,Write,0,0
F000679,2026-02-11 10:11:20,farah.pillai37,EMP0037,PC-IT -037,source_code.py,Open,0,0
F000680,2026-02-11 09:36:48,farah.pillai37,EMP0037,PC-IT -037,source_code.py,Open,0,0
F000681,2026-02-02 05:45:45,farah.pillai37,EMP0037,PC-IT -037,budget.xlsx,Write,0,0
F000682,2026-01-05 18:08:09,farah.pillai37,EMP0037,PC-IT -037,report.docx,Copy,0,0
F000683,2026-01-16 07:23:22,farah.pillai37,EMP0037,PC-IT -037,meeting_notes.pdf,Open,0,0
F000684,2026-01-27 10:04:31,farah.pillai37,EMP0037,PC-IT -037,presentation.pptx,Open,0,0
F000685,2026-02-03 11:50:25,farah.pillai37,EMP0037,PC-IT -037,design_spec.docx,Copy,0,0
F000686,2026-02-05 16:52:13,farah.pillai37,EMP0037,PC-IT -037,presentation.pptx,Copy,0,0
F000687,2026-01-08 15:55:16,farah.pillai37,EMP0037,PC-IT -037,budget.xlsx,Copy,0,0
F000688,2026-01-04 13:35:01,farah.pillai37,EMP0037,PC-IT -037,report.docx,Copy,0,0
F000689,2026-01-31 04:14:48,farah.pillai37,EMP0037,PC-IT -037,budget.xlsx,Copy,0,0
F000690,2026-01-09 12:20:24,farah.pillai37,EMP0037,PC-IT -037,timesheet.xlsx,Write,0,0
F000691,2026-01-02 12:18:31,farah.pillai37,EMP0037,PC-IT -037,report.docx,Write,0,0
F000692,2026-02-05 06:12:37,farah.pillai37,EMP0037,PC-IT -037,report.docx,Copy,0,0
F000693,2026-01-15 13:00:22,farah.pillai37,EMP0037,PC-IT -037,design_spec.docx,Open,0,0
F000694,2026-02-02 17:10:25,rahul.gupta38,EMP0038,PC-IT -038,budget.xlsx,Copy,0,0
F000695,2026-02-04 00:40:47,rahul.gupta38,EMP0038,PC-IT -038,source_code.py,Rename,0,0
F000696,2026-01-18 12:32:24,rahul.gupta38,EMP0038,PC-IT -038,budget.xlsx,Copy,0,0
F000697,2026-02-08 09:12:20,rahul.gupta38,EMP0038,PC-IT -038,meeting_notes.pdf,Write,0,0
F000698,2026-01-08 14:28:01,rahul.gupta38,EMP0038,PC-IT -038,presentation.pptx,Write,0,0
F000699,2026-01-14 08:02:24,rahul.gupta38,EMP0038,PC-IT -038,timesheet.xlsx,Open,0,0
F000700,2026-01-14 08:36:47,rahul.gupta38,EMP0038,PC-IT -038,design_spec.docx,Rename,0,0
F000701,2026-02-14 14:56:37,rahul.gupta38,EMP0038,PC-IT -038,timesheet.xlsx,Rename,0,0
F000702,2026-01-24 11:41:40,rahul.gupta38,EMP0038,PC-IT -038,budget.xlsx,Rename,0,0
F000703,2026-01-14 12:19:00,rahul.gupta38,EMP0038,PC-IT -038,budget.xlsx,Copy,0,0
F000704,2026-01-22 08:46:24,rahul.gupta38,EMP0038,PC-IT -038,design_spec.docx,Rename,0,0
F000705,2026-01-30 22:38:48,rahul.gupta38,EMP0038,PC-IT -038,budget.xlsx,Write,0,0
F000706,2026-01-31 13:18:50,rahul.gupta38,EMP0038,PC-IT -038,design_spec.docx,Copy,0,0
F000707,2026-01-05 13:56:00,rahul.gupta38,EMP0038,PC-IT -038,timesheet.xlsx,Open,0,0
F000708,2026-02-09 05:00:17,rahul.gupta38,EMP0038,PC-IT -038,report.docx,Rename,0,0
F000709,2026-01-29 10:36:10,rahul.gupta38,EMP0038,PC-IT -038,report.docx,Open,0,0
F000710,2026-01-24 08:12:27,rahul.gupta38,EMP0038,PC-IT -038,design_spec.docx,Rename,0,0
F000711,2026-01-05 09:41:01,rahul.gupta38,EMP0038,PC-IT -038,meeting_notes.pdf,Open,0,0
F000712,2026-01-08 09:16:29,rahul.gupta38,EMP0038,PC-IT -038,timesheet.xlsx,Copy,0,0
F000713,2026-01-08 17:47:43,rahul.gupta38,EMP0038,PC-IT -038,timesheet.xlsx,Open,0,0
F000714,2026-01-31 08:07:05,rahul.gupta38,EMP0038,PC-IT -038,design_spec.docx,Copy,0,0
F000715,2026-02-07 14:17:17,divya.kapoor39,EMP0039,PC-ENG-039,report.docx,Write,0,0
F000716,2026-01-05 14:09:13,divya.kapoor39,EMP0039,PC-ENG-039,report.docx,Write,0,0
F000717,2026-02-13 10:02:31,divya.kapoor39,EMP0039,PC-ENG-039,presentation.pptx,Write,0,0
F000718,2026-01-27 08:00:36,divya.kapoor39,EMP0039,PC-ENG-039,report.docx,Open,0,0
F000719,2026-01-18 14:46:30,divya.kapoor39,EMP0039,PC-ENG-039,budget.xlsx,Rename,0,0
F000720,2026-01-02 14:55:12,divya.kapoor39,EMP0039,PC-ENG-039,budget.xlsx,Write,0,0
F000721,2026-01-01 23:02:55,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Write,0,0
F000722,2026-02-05 19:31:50,divya.kapoor39,EMP0039,PC-ENG-039,budget.xlsx,Open,0,0
F000723,2026-01-19 10:38:23,divya.kapoor39,EMP0039,PC-ENG-039,presentation.pptx,Write,0,0
F000724,2026-02-04 08:42:57,divya.kapoor39,EMP0039,PC-ENG-039,meeting_notes.pdf,Copy,0,0
F000725,2026-01-21 14:22:26,divya.kapoor39,EMP0039,PC-ENG-039,budget.xlsx,Write,0,0
F000726,2026-01-24 11:22:49,divya.kapoor39,EMP0039,PC-ENG-039,meeting_notes.pdf,Copy,0,0
F000727,2026-02-13 15:31:43,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Write,0,0
F000728,2026-01-24 19:05:38,divya.kapoor39,EMP0039,PC-ENG-039,meeting_notes.pdf,Copy,0,0
F000729,2026-01-22 17:41:29,divya.kapoor39,EMP0039,PC-ENG-039,presentation.pptx,Copy,0,0
F000730,2026-01-03 10:58:55,divya.kapoor39,EMP0039,PC-ENG-039,design_spec.docx,Copy,0,0
F000731,2026-02-08 10:40:53,divya.kapoor39,EMP0039,PC-ENG-039,design_spec.docx,Copy,0,0
F000732,2026-02-06 08:52:50,divya.kapoor39,EMP0039,PC-ENG-039,budget.xlsx,Write,0,0
F000733,2026-01-06 16:56:07,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Open,0,0
F000734,2026-02-03 07:00:16,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Copy,0,0
F000735,2026-01-15 14:50:21,divya.kapoor39,EMP0039,PC-ENG-039,presentation.pptx,Open,0,0
F000736,2026-01-21 14:51:23,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Write,0,0
F000737,2026-02-03 14:25:14,divya.kapoor39,EMP0039,PC-ENG-039,source_code.py,Rename,0,0
F000738,2026-01-27 14:06:14,divya.kapoor39,EMP0039,PC-ENG-039,design_spec.docx,Write,0,0
F000739,2026-02-14 17:12:45,rahul.khan40,EMP0040,PC-FIN-040,report.docx,Open,0,0
F000740,2026-02-01 08:04:44,rahul.khan40,EMP0040,PC-FIN-040,meeting_notes.pdf,Copy,0,0
F000741,2026-01-26 09:13:34,rahul.khan40,EMP0040,PC-FIN-040,design_spec.docx,Open,0,0
F000742,2026-01-13 02:01:18,rahul.khan40,EMP0040,PC-FIN-040,report.docx,Copy,0,0
F000743,2026-01-12 16:43:04,rahul.khan40,EMP0040,PC-FIN-040,report.docx,Rename,0,0
F000744,2026-01-29 19:27:22,rahul.khan40,EMP0040,PC-FIN-040,design_spec.docx,Write,0,0
F000745,2026-01-01 14:19:21,rahul.khan40,EMP0040,PC-FIN-040,presentation.pptx,Rename,0,0
F000746,2026-01-14 09:39:37,rahul.khan40,EMP0040,PC-FIN-040,presentation.pptx,Open,0,0
F000747,2026-02-13 12:02:31,rahul.khan40,EMP0040,PC-FIN-040,meeting_notes.pdf,Rename,0,0
F000748,2026-01-02 09:30:55,rahul.khan40,EMP0040,PC-FIN-040,timesheet.xlsx,Write,0,0
F000749,2026-02-04 15:27:44,rahul.khan40,EMP0040,PC-FIN-040,source_code.py,Rename,0,0
F000750,2026-02-13 12:01:24,rahul.khan40,EMP0040,PC-FIN-040,report.docx,Write,0,0
F000751,2026-01-06 11:34:05,rahul.khan40,EMP0040,PC-FIN-040,report.docx,Copy,0,0
